lon,lat,timestamp,speed_kmh,label
12.073559,54.134393,2021-01-07 12:43:21,22.995255974748,driving
12.073255,54.134414,2021-01-07 12:43:27,20.21489191320044,driving
12.073156,54.133992,2021-01-07 12:43:33,26.04874448153682,driving
12.073163,54.133638,2021-01-07 12:43:39,25.75083317793465,driving
12.073164,54.133221,2021-01-07 12:43:45,26.331228289211342,driving
12.073135,54.13285,2021-01-07 12:43:51,22.28789723356015,driving
12.073611,54.132751,2021-01-07 12:43:57,20.33602723037772,driving
12.074145,54.132758,2021-01-07 12:44:03,21.703121966726894,driving
12.07472,54.132758,2021-01-07 12:44:09,19.53545053353996,searching
12.075123,54.132682,2021-01-07 12:44:15,19.810624149561548,searching
12.07508,54.132338,2021-01-07 12:44:21,23.990292315513464,searching
12.075059,54.131965,2021-01-07 12:44:27,20.429986032035213,searching
